movieCd,movieNm,openDt,audiAcc,salesAcc,rank,rankOldAndNew
20236714,극장판 스파이 패밀리 코드 : 화이트,2024-03-20,168709,1706776186,3,OLD
20247962,나이트 스윔,2024-03-20,14090,133484800,9,NEW
20231459,탐정 말로,2024-03-21,13041,98410200,10,NEW
20231041,댓글부대,2024-03-27,541047,5042262113,2,OLD
20248496,고질라 X 콩: 뉴 엠파이어,2024-03-27,321128,3221961514,3,OLD
20219375,1980,2024-03-27,32237,291901745,6,OLD
20235838,악은 존재하지 않는다,2024-03-27,19308,196186256,8,OLD
20247673,오멘: 저주의 시작,2024-04-03,85606,871314540,4,OLD
20247780,비키퍼,2024-04-03,72145,673840171,5,OLD
20201502,유미의 세포들 더 무비,2024-04-03,49392,378685320,8,OLD
20248222,기동전사 건담 시드 프리덤,2024-04-03,36235,398095581,10,OLD
20236614,쿵푸팬더4,2024-04-10,877729,8237865903,1,OLD
20247294,골드핑거,2024-04-10,27872,248314956,7,OLD
20248586,슈가│어거스트 디 투어 ‘디-데이’ 더 무비,2024-04-10,20624,595317500,10,NEW
20248466,고스트버스터즈: 오싹한 뉴욕,2024-04-17,36960,348915020,5,OLD
20228797,범죄도시4,2024-04-24,28253,326042800,7,NEW
20235613,스턴트맨,2024-05-01,16986,157866000,10,OLD
20249318,챌린저스,2024-04-24,25262,238616793,5,OLD
20248493,몬스터 프렌즈,2024-04-25,7403,62209195,7,OLD
19950095,레옹 ,1995-02-18,65365,488843702,10,OLD
20249313,"포켓몬스터: 성도지방 이야기, 최종장",2024-05-01,101771,896961911,4,OLD
20249353,꼬마참새 리차드: 신비한 보석 탐험대,2024-05-01,17798,146199300,8,OLD
20249133,극장판 실바니안 패밀리: 프레야의 선물,2024-05-01,13753,107404850,9,OLD
20247783,혹성탈출: 새로운 시대,2024-05-08,415188,4258252897,2,NEW
20249317,악마와의 토크쇼,2024-05-08,43243,416452200,7,OLD
19950084,쇼생크 탈출,1995-02-04,33803,278312968,8,OLD
20203557,그녀가 죽었다,2024-05-15,390566,3736174083,2,OLD
20249507,극장판 하이큐!! 쓰레기장의 결전,2024-05-15,348284,3636842719,4,OLD
20249305,가필드 더 무비,2024-05-15,191497,1748083706,5,OLD
20236674,이프: 상상의 친구,2024-05-15,73745,668907360,6,OLD
20236653,퓨리오사: 매드맥스 사가,2024-05-22,564702,5983413633,1,OLD
20249416,청춘 18X2 너에게로 이어지는 길,2024-05-22,74659,737225313,6,OLD
20234045,설계자,2024-05-29,372106,3305787712,2,OLD
20248879,드림 시나리오,2024-05-29,21050,176741216,9,OLD
20249845,결속밴드 라이브 -항성-,2024-05-29,10112,111595600,10,NEW
20191143,원더랜드,2024-06-05,468785,4431180806,1,OLD
20240125,나쁜 녀석들: 라이드 오어 다이,2024-06-06,110760,1107681600,6,OLD
20240195,명탐정 코난 VS 괴도 키드,2024-06-05,87601,865586100,7,OLD
20247397,존 오브 인터레스트,2024-06-05,60534,615988623,9,OLD
20235974,인사이드 아웃 2,2024-06-12,2082669,20241476230,1,NEW
20218459,드라이브,2024-06-12,55613,503856455,5,OLD
20248465,하이재킹,2024-06-21,493198,4765902726,2,OLD
20208245,핸섬가이즈,2024-06-26,19802,165378000,9,OLD
20234413,프렌치 수프,2024-06-19,16899,163957323,10,OLD
20247811,콰이어트 플레이스: 첫째 날,2024-06-26,358339,3468856592,4,NEW
20240641,밤낚시, ,40131,44484000,9,OLD
20240541,언더더씨: 마법 산호초를 찾아서,2024-06-27,10524,92293355,10,OLD
20212932,탈주,2024-07-03,736629,6927239939,2,OLD
20235926,퍼펙트 데이즈,2024-07-03,19094,182904140,6,OLD
20240926,만천과해,2024-07-03,8929,66459700,10,OLD
20208911,탈출: 프로젝트 사일런스,2024-07-12,355570,3491173418,3,NEW
20240850,극장판 도라에몽: 진구의 지구 교향곡,2024-07-10,42357,372512100,6,OLD
20240781,플라이 미 투 더 문,2024-07-12,21105,200064146,8,NEW
20240735,러브 라이즈 블리딩,2024-07-10,17814,129354250,9,OLD
20241343,우마무스메 프리티 더비 새로운 시대의 문,2024-07-11,18123,190942062,10,OLD
20240983,명탐정 코난: 100만 달러의 펜타그램,2024-07-17,377732,3768561898,3,OLD
20247440,슈퍼배드 4,2024-07-24,104699,1004560338,6,OLD
20241984,2023 영탁 단독 콘서트 : 탁쇼2,2024-07-18,19317,482832000,8,NEW
20247781,데드풀과 울버린,2024-07-24,1085990,11304467123,1,NEW
20224666,파일럿,2024-07-31,49039,494188434,8,OLD
20249733,사랑의 하츄핑,2024-08-07,49683,507228350,8,OLD
20242098,헬로카봇 올스타 스페셜,2024-07-31,29948,245760600,9,NEW
20233038,리볼버,2024-08-07,193335,1815771028,5,OLD
20241924,극장총집편 봇치 더 록! 전편,2024-08-07,41853,483283400,9,OLD
20231042,빅토리,2024-08-14,16793,155452339,10,OLD
20249188,에이리언: 로물루스,2024-08-14,697619,7339301235,2,NEW
20204271,행복의 나라,2024-08-14,447628,4196108625,3,OLD
20241337,트위스터스,2024-08-14,275021,2914280932,5,OLD
20225969,늘봄가든,2024-08-21,204646,2014944548,3,OLD
20229365,필사의 추격,2024-08-21,81995,736455434,8,OLD
20241098,극장판 블루 록 -에피소드 나기-,2024-08-21,38392,360389600,9,OLD
20242794,임영웅│아임 히어로 더 스타디움,2024-08-28,161421,4641312000,3,OLD
20226545,한국이 싫어서,2024-08-28,40725,348179707,10,OLD
20240925,"안녕, 할부지",2024-09-04,151209,1415632599,2,OLD
20240669,비틀쥬스 비틀쥬스,2024-09-04,82323,819943266,4,NEW
20242541,룩백,2024-09-05,73232,706941974,6,OLD
20239670,베테랑2,2024-09-13,2095782,20334899382,1,OLD
20242495,브레드이발소: 빵스타의 탄생,2024-09-14,70497,611323800,5,OLD
20243824,오지: 사라진 숲을 찾아서,2024-09-13,46784,363898225,9,OLD
20249899,트랜스포머 ONE,2024-09-25,36799,360230770,10,OLD
20244002, 극장총집편 봇치 더 록! 후편,2024-09-25,20515,205150900,7,OLD
20243721,정국: 아이 엠 스틸,2024-09-18,38577,963867500,9,OLD
20234613,더 커버넌트,2024-09-27,15261,137246520,10,NEW
20249434,조커: 폴리 아 되,2024-10-01,465221,4852061040,2,OLD
20232949,대도시의 사랑법,2024-10-01,264188,2531995010,3,OLD
20248492,와일드 로봇,2024-10-01,247533,2280916780,4,OLD
2022B512,명탐정 코난: 시한장치의 마천루,2024-10-02,56483,555772000,6,OLD
20244001,"극장판 엉덩이 탐정: 안녕, 나의 영원한 친구",2024-10-01,35874,305570450,9,OLD
20244341,너의 색,2024-10-12,18983,173652900,10,NEW
20227979,보통의 가족,2024-10-16,289723,2748511880,1,OLD
20185249,더러운 돈에 손대지 마라,2024-10-17,63873,601898880,5,OLD
20241497,스마일 2,2024-10-16,34956,344113470,7,OLD
20233218,6시간 후 너는 죽는다,2024-10-16,33583,381466200,9,OLD
20240941,베놈: 라스트 댄스,2024-10-23,791874,7914130378,1,OLD
20236228,오후 네시,2024-10-23,12512,110708100,9,OLD
20233057,아마존 활명수,2024-10-30,12024,112752000,10,NEW
20242375,롱레그스,2024-10-30,29214,254721400,7,OLD
20245399,4분 44초,2024-11-01,26263,105050000,8,NEW
20233261,청설,2024-11-06,239574,2304144280,2,OLD
20245078,레드 원,2024-11-06,44954,453247440,4,NEW
20245121,데드라인,2024-11-06,24556,177748600,7,NEW
20244912,아노라,2024-11-06,22155,229172520,10,OLD
20242248,글래디에이터 Ⅱ,2024-11-13,442871,4437713200,1,OLD
20190353,사흘,2024-11-14,150420,1418326720,3,OLD
20247693,위키드,2024-11-20,650253,6498692800,1,OLD
20225184,히든페이스,2024-11-20,354454,3369066460,2,OLD
20245801,나의 히어로 아카데미아 더 무비: 유어 넥스트,2024-11-20,44567,431481300,6,OLD
20240737,모아나 2,2024-11-27,1368361,12485464850,1,NEW
20212352,1승,2024-12-04,16476,163816700,7,NEW
20247017,대가족,2024-12-11,13147,106748800,10,OLD
20200142,소방관,2024-12-04,744135,6959040590,2,OLD
20246609,"플레이브 팬 콘서트 ‘헬로, 아스테룸!’ 앙코르 인 시네마",2024-12-04,20397,598436500,7,NEW
20235994,원정빌라,2024-12-04,10854,90805000,10,OLD
20244762,서브스턴스,2024-12-11,55360,539720980,7,OLD
20247430,퍼스트레이디,2024-12-12,33145,326188900,8,OLD
20240193,무파사: 라이온 킹,2024-12-18,311520,3129819690,2,NEW
20245977,극장판 짱구는 못말려: 우리들의 공룡일기,2024-12-18,253195,2400138770,4,OLD
20228796,하얼빈,2024-12-24,2385300,22841198040,1,OLD
20246201,니코: 오로라 원정대의 모험,2024-12-25,45558,407300740,7,OLD
20246361,뽀로로 극장판 바닷속 대모험,2025-01-01,33897,315989390,9,OLD
